Genome,Order,Family,Genus,preVC,VC Status,VC,VC Size,Quality,Adjusted P-value,VC Avg Distance,Topology Confidence Score,Genus Confidence Score,VC Orders,VC Families,VC Genera,Lifestyle
pre-FJI_SRS476143_k119_144693,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_320,Clustered,VC_320_0,11.0,0.8414,1.0,1.062497003529234,0.8414,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476143_k119_144697,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_661,Clustered,VC_661_1,27.0,0.543,1.0,8.04885037014435,0.543,0.9145,0.0,0.0,0.0,Lytic
pre-FJI_SRS476143_k119_144701,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_537,Clustered,VC_537_0,13.0,0.5909,1.0,1.3648017002336386,0.5909,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476143_k119_15881,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_551,Clustered,VC_551_3,12.0,0.1432,1.0,8.433868003462498,0.1432,0.8333,0.0,0.0,0.0,Lytic
pre-FJI_SRS476143_k119_18343,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_61,Clustered/Singleton,VC_61_9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476143_k119_88497_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_619,Clustered,VC_619_0,5.0,0.6923,0.99999965,3.8732251613215625,0.6923,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476144_k119_100982,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_149/VC_371),,,,,,,,,,,Lytic
pre-FJI_SRS476144_k119_115866,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_417,Clustered,VC_417_0,35.0,0.962,1.0,5.342822576172472,0.962,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_1201,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_611,Clustered,VC_611_0,3.0,0.1652,0.98066495,7.91446783205572,0.162,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_123082,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_646,Clustered,VC_646_0,3.0,0.2762,0.99691183,4.163331998932265,0.2753,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_125252,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_191/VC_195),,,,,,,,,,,Lytic
pre-FJI_SRS476144_k119_162516,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_386,Clustered,VC_386_0,10.0,0.4777,1.0,5.734028270210408,0.4777,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_180211,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_696,Clustered,VC_696_0,5.0,0.6614,0.99999972,3.893051093880752,0.6614,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_213131_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Outlier,,,,,,,,,,,Temperate
pre-FJI_SRS476144_k119_22598_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_280,Clustered,VC_280_0,9.0,0.3962,1.0,5.297132465086701,0.3962,1.0,1.0,1.0,1.0,Temperate
pre-FJI_SRS476144_k119_257686,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_750,Clustered,VC_750_0,2.0,0.2916,0.89885268,4.795831523312719,0.2621,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_266792,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_158,Clustered,VC_158_0,17.0,0.6518,1.0,5.928742842467144,0.6518,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_274024,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_236,Clustered,VC_236_0,5.0,0.1332,0.99999942,8.277210977319763,0.1332,0.8,1.0,1.0,0.0,Lytic
pre-FJI_SRS476144_k119_275489,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_334/VC_805),,,,,,,,,,,Lytic
pre-FJI_SRS476144_k119_275793_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_574,Clustered,VC_574_0,2.0,0.9133,0.0,5.830951894845301,0.0,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476144_k119_292488,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Outlier,,,,,,,,,,,Lytic
pre-FJI_SRS476144_k119_31317,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_649,Clustered,VC_649_0,13.0,0.7533,1.0,3.652700236914092,0.7533,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_319971,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_158,Clustered,VC_158_0,17.0,0.6518,1.0,5.928742842467144,0.6518,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_328790,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_45,Clustered,VC_45_0,23.0,0.7621,1.0,5.63299317366044,0.7621,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_328791,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_2,Clustered,VC_2_5,2.0,0.0476,0.91169516,5.385164807134504,0.0434,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_328792,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_560,Clustered,VC_560_0,2.0,0.207,0.88533271,7.615773105863909,0.1833,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_328794,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_494/VC_526),,,,,,,,,,,Lytic
pre-FJI_SRS476144_k119_328795,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_1,Clustered/Singleton,VC_1_8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_328796,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_423,Clustered,VC_423_0,14.0,0.7633,1.0,7.744440421159,0.7633,0.9011,1.0,1.0,2.0,Lytic
pre-FJI_SRS476144_k119_328801,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_467/VC_472),,,,,,,,,,,Lytic
pre-FJI_SRS476144_k119_328802,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_274,Clustered,VC_274_0,4.0,0.2069,0.99995405,5.062796127471219,0.2069,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_328803,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_13,Clustered,VC_13_0,4.0,0.3859,0.99996881,2.8500674823499814,0.3859,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_328804,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_404/VC_405),,,,,,,,,,,Lytic
pre-FJI_SRS476144_k119_328813,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_404/VC_405),,,,,,,,,,,Lytic
pre-FJI_SRS476144_k119_328819,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_136/VC_139),,,,,,,,,,,Lytic
pre-FJI_SRS476144_k119_328821,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_840,Clustered,VC_840_0,3.0,1.0,0.0,1.5773502691896255,0.0,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476144_k119_72643,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_495/VC_583),,,,,,,,,,,Lytic
pre-FJI_SRS476144_k119_92872,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Singleton,,,,,,,,,,,Lytic
pre-FJI_SRS476147_k119_91306,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_778,Clustered,VC_778_0,4.0,0.5682,0.99993856,2.061852573427656,0.5682,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476148_k119_110974,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_551,Clustered,VC_551_6,5.0,0.0534,0.99999983,8.565546622323334,0.0534,0.7,0.0,0.0,0.0,Lytic
pre-FJI_SRS476148_k119_145302,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_110,Clustered,VC_110_0,14.0,0.6201,1.0,4.8315126426192245,0.6201,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476148_k119_3482,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_439/VC_440),,,,,,,,,,,Lytic
pre-FJI_SRS476148_k119_46150_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_409,Clustered,VC_409_0,11.0,0.7751,1.0,4.9588405298688585,0.7751,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476148_k119_63959,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_537,Clustered,VC_537_0,13.0,0.5909,1.0,1.3648017002336386,0.5909,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476153_k119_188671,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Outlier,,,,,,,,,,,Lytic
pre-FJI_SRS476153_k119_206867,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_358/VC_578),,,,,,,,,,,Lytic
pre-FJI_SRS476153_k119_206868,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_68,Clustered,VC_68_0,13.0,0.5704,1.0,7.002996617991412,0.5704,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476153_k119_206869,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_259,Clustered,VC_259_0,4.0,0.364,0.99996786,3.979386098329551,0.364,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476153_k119_206873,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_576,Clustered,VC_576_0,15.0,0.4275,1.0,6.865900295306197,0.4275,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476153_k119_206878,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_760,Clustered,VC_760_0,4.0,0.8842,0.98910794,0.0,0.8746,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476153_k119_70317_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_452,Clustered,VC_452_0,6.0,0.6136,1.0,4.991679200231954,0.6136,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476153_k119_70969_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_453,Clustered,VC_453_0,30.0,0.7621,1.0,6.056539624625881,0.7621,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476153_k119_93701,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_185,Clustered,VC_185_0,8.0,0.2236,1.0,0.5530457633656632,0.2236,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476154_k119_178681,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_381/VC_621),,,,,,,,,,,Lytic
pre-FJI_SRS476154_k119_238952_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_297,Clustered,VC_297_0,10.0,0.6155,1.0,6.681371119328163,0.6155,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476154_k119_255447,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_91,Clustered,VC_91_0,3.0,0.6798,0.9987013,2.593575468497718,0.679,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476154_k119_255448,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_372/VC_404),,,,,,,,,,,Lytic
pre-FJI_SRS476154_k119_255449,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_768,Clustered,VC_768_0,3.0,1.0,0.0,4.496375097692019,0.0,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476154_k119_255459,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Outlier,,,,,,,,,,,Lytic
pre-FJI_SRS476154_k119_255488,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_51,Clustered,VC_51_3,6.0,0.162,1.0,7.954176641639818,0.162,0.9333,0.0,0.0,0.0,Lytic
pre-FJI_SRS476154_k119_255498,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_852,Clustered,VC_852_0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476154_k119_255505,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_693,Clustered,VC_693_0,10.0,1.0,0.0,0.8144888121204963,0.0,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476154_k119_45505,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_727,Clustered,VC_727_0,4.0,0.279,0.99996717,4.408655605259269,0.279,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476154_k119_4796_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_308,Clustered,VC_308_0,7.0,0.4063,1.0,4.852995058402753,0.4063,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476155_k119_160449,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_854/VC_856),,,,,,,,,,,Lytic
pre-FJI_SRS476155_k119_211045,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_367/VC_507),,,,,,,,,,,Lytic
pre-FJI_SRS476155_k119_25270,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_46,Clustered,VC_46_0,22.0,0.6138,1.0,6.074278555221193,0.6138,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476155_k119_255583_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_149/VC_371),,,,,,,,,,,Temperate
pre-FJI_SRS476155_k119_283182,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_136/VC_141),,,,,,,,,,,Lytic
pre-FJI_SRS476155_k119_283183,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Outlier,,,,,,,,,,,Lytic
pre-FJI_SRS476155_k119_283187,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_12,Clustered,VC_12_1,2.0,0.1189,0.89567504,8.774964387392123,0.1065,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476155_k119_283188,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_13,Clustered,VC_13_0,4.0,0.3859,0.99996881,2.8500674823499814,0.3859,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476155_k119_283261,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_440/VC_442),,,,,,,,,,,Lytic
pre-FJI_SRS476155_k119_3748,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_274,Clustered,VC_274_0,4.0,0.2069,0.99995405,5.062796127471219,0.2069,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476159_k119_121121_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_445/VC_446),,,,,,,,,,,Temperate
pre-FJI_SRS476159_k119_124103,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_502,Clustered,VC_502_0,2.0,0.3744,0.90274557,4.898979485566356,0.338,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476159_k119_151425_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_403,Clustered,VC_403_3,26.0,0.4371,1.0,8.205181042308565,0.4371,0.9108,1.0,1.0,0.0,Temperate
pre-FJI_SRS476159_k119_175301,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_262,Clustered,VC_262_0,14.0,0.7918,1.0,4.320663491629154,0.7918,1.0,1.0,1.0,0.0,Lytic
pre-FJI_SRS476159_k119_8229,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_427,Clustered,VC_427_0,6.0,0.4503,1.0,0.0,0.4503,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476159_k119_95644,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_55,Clustered,VC_55_2,32.0,0.4332,1.0,7.902760567283339,0.4332,0.9577,0.0,0.0,0.0,Lytic
pre-FJI_SRS476160_k119_115094_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_150/VC_306),,,,,,,,,,,Temperate
pre-FJI_SRS476160_k119_132361,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_538,Clustered,VC_538_0,32.0,0.5169,1.0,7.645105203402121,0.5169,0.8448,1.0,2.0,6.0,Lytic
pre-FJI_SRS476160_k119_174647,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_791,Clustered,VC_791_11,2.0,0.0097,0.86084004,6.0,0.0084,1.0,1.0,1.0,0.0,Lytic
pre-FJI_SRS476160_k119_174648,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_812/VC_813),,,,,,,,,,,Lytic
pre-FJI_SRS476160_k119_174649,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_528,Clustered,VC_528_0,7.0,0.3704,1.0,6.206642197389143,0.3704,1.0,1.0,1.0,2.0,Lytic
pre-FJI_SRS476160_k119_174650,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_31,Clustered,VC_31_0,2.0,0.0425,0.91219194,3.0,0.0388,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476160_k119_174651,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_118,Clustered,VC_118_0,19.0,0.804,1.0,6.437341114241534,0.804,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476160_k119_174654,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_321,Clustered,VC_321_0,4.0,0.3465,0.99997902,0.8660254037844387,0.3465,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476160_k119_83380_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_500,Clustered,VC_500_2,2.0,0.1619,0.8773089,4.47213595499958,0.142,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476160_k119_8703_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_417,Clustered,VC_417_0,35.0,0.962,1.0,5.342822576172472,0.962,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476163_k119_114283,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_498,Clustered,VC_498_0,3.0,0.4153,0.99549689,7.299314489552454,0.4134,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_114446,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_427,Clustered,VC_427_0,6.0,0.4503,1.0,0.0,0.4503,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_148161_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_444,Clustered,VC_444_0,14.0,0.4972,1.0,4.021589192146032,0.4972,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476163_k119_169653,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_83/VC_463),,,,,,,,,,,Lytic
pre-FJI_SRS476163_k119_289157,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_157,Clustered,VC_157_0,4.0,0.1313,0.99635644,8.592797480835214,0.1308,0.6667,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_289159,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_642,Clustered,VC_642_0,3.0,0.6175,0.9954116,1.3820881233139908,0.6147,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_289160,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_659,Clustered,VC_659_0,5.0,0.5474,0.99999983,2.433105012119288,0.5474,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_289161,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_627,Clustered,VC_627_1,10.0,0.3089,1.0,7.606757584810245,0.3089,0.9778,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_289162,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_269/VC_673),,,,,,,,,,,Lytic
pre-FJI_SRS476163_k119_289164,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_551,Clustered,VC_551_1,4.0,0.0436,0.9999489,7.241213075279478,0.0436,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_289174,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_417,Clustered,VC_417_0,35.0,0.962,1.0,5.342822576172472,0.962,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_289175,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_124,Clustered,VC_124_0,2.0,0.0721,0.9031859,8.54400374531753,0.0651,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_37688,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_11,Clustered/Singleton,VC_11_2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_72111,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_335,Clustered,VC_335_0,2.0,0.0453,0.91417498,5.830951894845301,0.0414,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_80684,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_661,Clustered,VC_661_1,27.0,0.543,1.0,8.04885037014435,0.543,0.9145,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_82369,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_448,Clustered,VC_448_0,9.0,0.4349,1.0,6.629561017519573,0.4349,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476163_k119_83454_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_515,Clustered,VC_515_0,6.0,0.5414,1.0,6.183837100933667,0.5414,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476164_k119_140256,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_221,Clustered,VC_221_0,6.0,0.3364,1.0,6.4215854483358585,0.3364,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476164_k119_192089,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_68,Clustered,VC_68_0,13.0,0.5704,1.0,7.002996617991412,0.5704,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476164_k119_231166,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_254,Clustered,VC_254_0,32.0,0.916,1.0,1.3639119772167403,0.916,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476164_k119_237336,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_2,Clustered/Singleton,VC_2_11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476164_k119_237346,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_31,Clustered,VC_31_1,23.0,0.543,1.0,6.9850426787505855,0.543,0.9328,0.0,0.0,0.0,Lytic
pre-FJI_SRS476164_k119_237348,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_350,Clustered,VC_350_0,3.0,0.191,0.99707789,3.727129267582334,0.1905,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476164_k119_237352,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_784,Clustered,VC_784_0,5.0,1.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476164_k119_237355,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_756,Clustered,VC_756_0,3.0,0.9372,0.98641131,3.1972210155418126,0.9245,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476164_k119_24514,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_184,Clustered,VC_184_0,42.0,0.8932,1.0,1.1402171316751837,0.8932,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476164_k119_30851,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_417,Clustered,VC_417_0,35.0,0.962,1.0,5.342822576172472,0.962,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476166_k119_148047,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_779,Clustered,VC_779_0,4.0,0.6039,0.99993796,2.638362693364324,0.6039,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476166_k119_162486_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_156,Clustered,VC_156_0,42.0,0.6784,1.0,7.709913765855186,0.6784,0.8374,0.0,0.0,0.0,Temperate
pre-FJI_SRS476166_k119_172411_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_142,Clustered,VC_142_0,17.0,0.6949,1.0,5.66525437026348,0.6949,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476166_k119_193836,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_551,Clustered,VC_551_6,5.0,0.0534,0.99999983,8.565546622323334,0.0534,0.7,0.0,0.0,0.0,Lytic
pre-FJI_SRS476167_k119_110086_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_117/VC_259),,,,,,,,,,,Temperate
pre-FJI_SRS476167_k119_112181_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_155,Clustered,VC_155_0,2.0,0.0467,0.91126023,5.0,0.0426,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476167_k119_11296,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Outlier,,,,,,,,,,,Lytic
pre-FJI_SRS476167_k119_132026,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_613,Clustered,VC_613_0,3.0,0.7985,0.98136639,6.035672444801826,0.7837,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476167_k119_1326,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Overlap (VC_271/VC_339),,,,,,,,,,,Lytic
pre-FJI_SRS476167_k119_156062_1,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_453,Clustered,VC_453_0,30.0,0.7621,1.0,6.056539624625881,0.7621,1.0,0.0,0.0,0.0,Temperate
pre-FJI_SRS476167_k119_156921,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_576,Clustered,VC_576_0,15.0,0.4275,1.0,6.865900295306197,0.4275,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476167_k119_16837,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_190,Clustered,VC_190_0,22.0,0.397,1.0,3.757678131815705,0.397,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476167_k119_177194,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_289,Clustered,VC_289_0,18.0,0.865,1.0,6.210131439338548,0.865,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476167_k119_188073,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_355,Clustered,VC_355_0,3.0,0.0882,0.99712652,7.724363946204903,0.0879,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476167_k119_196849,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_151,Clustered,VC_151_0,6.0,0.5628,1.0,2.4963226336901885,0.5628,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476167_k119_196851,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_331,Clustered,VC_331_0,5.0,0.699,0.99999992,1.243879310982592,0.699,1.0,0.0,0.0,0.0,Lytic
pre-FJI_SRS476167_k119_196853,Pre-Industrial,Pre-Industrial,Pre-Industrial,,Outlier,,,,,,,,,,,Lytic
pre-FJI_SRS476167_k119_196856,Pre-Industrial,Pre-Industrial,Pre-Industrial,preVC_417,Clustered,VC_417_0,35.0,0.962,1.0,5.342822576172472,0.962,1.0,0.0,0.0,0.0,Lytic
